scenario_id,exec_num,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_steer,c_throttle,c_brake,gaze_direction,preceding_id,a_x,a_y,a_speed
0,3,30,ScenarioState.PENDING,29,753.088134765625,-227.4336700439453,1.0565835237503052,0.001788110937923193,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,31,ScenarioState.PENDING,29,753.0867309570312,-227.3895721435547,1.0507214069366455,0.00032141563133336604,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,32,ScenarioState.PENDING,29,753.0852661132812,-227.3456573486328,1.0481808185577393,-0.00011136919783893973,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,33,ScenarioState.PENDING,29,753.0840454101562,-227.30172729492188,1.0498014688491821,-0.0006191961583681405,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,34,ScenarioState.PENDING,29,753.0826416015625,-227.2541961669922,1.2233459949493408,-0.0015255777398124337,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,35,ScenarioState.PENDING,29,753.0809936523438,-227.19993591308594,1.3909844160079956,-2.224889976787381e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,36,ScenarioState.PENDING,29,753.0791015625,-227.13912963867188,1.551606297492981,0.0003472879179753363,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,37,ScenarioState.PENDING,29,753.0770263671875,-227.07212829589844,1.7035609483718872,0.00016060820780694485,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,38,ScenarioState.PENDING,29,753.0747680664062,-226.9991912841797,1.8478639125823975,0.00019522312504705042,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,39,ScenarioState.PENDING,29,753.0723266601562,-226.92059326171875,1.9878454208374023,0.0002780701615847647,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,40,ScenarioState.PENDING,29,753.0697631835938,-226.83645629882812,2.1263086795806885,0.0005669218371622264,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,41,ScenarioState.PENDING,29,753.0667724609375,-226.74485778808594,2.3135924339294434,0.0008515952504239976,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,42,ScenarioState.PENDING,29,753.0635986328125,-226.6465606689453,2.503147840499878,0.002439355943351984,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,43,ScenarioState.PENDING,29,753.060302734375,-226.54063415527344,2.719736099243164,0.004129763226956129,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,44,ScenarioState.PENDING,29,753.0569458007812,-226.42518615722656,2.923323154449463,-0.0075903646647930145,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,45,ScenarioState.PENDING,29,753.0533447265625,-226.30442810058594,2.965557098388672,-0.0025915950536727905,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,46,ScenarioState.PENDING,29,753.0492553710938,-226.17681884765625,3.161914587020874,0.0014710447285324335,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,47,ScenarioState.PENDING,29,753.044677734375,-226.04066467285156,3.5125303268432617,0.007898299023509026,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,48,ScenarioState.PENDING,29,753.0394897460938,-225.8959197998047,3.598449230194092,0.0013656029477715492,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,49,ScenarioState.PENDING,29,753.0341186523438,-225.74534606933594,3.8214943408966064,0.010797743685543537,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,50,ScenarioState.PENDING,29,753.0286254882812,-225.5872039794922,4.017794132232666,-0.000585121801123023,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,51,ScenarioState.PENDING,29,753.0232543945312,-225.42138671875,4.205726623535156,0.003697403008118272,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,52,ScenarioState.PENDING,29,753.0177001953125,-225.24810791015625,4.388711929321289,0.0006576080922968686,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,53,ScenarioState.PENDING,29,753.0121459960938,-225.06756591796875,4.566486358642578,-0.0004310037475079298,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,54,ScenarioState.PENDING,29,753.0065307617188,-224.8800506591797,4.738822937011719,0.0006108687957748771,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,55,ScenarioState.PENDING,29,753.0006103515625,-224.68568420410156,4.9042158126831055,0.0006659484351985157,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,56,ScenarioState.PENDING,29,752.9946899414062,-224.48483276367188,5.048967361450195,-0.0006409257184714079,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,57,ScenarioState.PENDING,29,752.9885864257812,-224.27622985839844,5.298238277435303,-0.003017938695847988,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,58,ScenarioState.PENDING,29,752.9822998046875,-224.06021118164062,5.428579807281494,0.0003661489172372967,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,59,ScenarioState.PENDING,29,752.9760131835938,-223.8380584716797,5.534066677093506,-0.006734535563737154,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,60,ScenarioState.PENDING,29,752.9690551757812,-223.6073760986328,5.770160675048828,0.0029730775859206915,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,61,ScenarioState.PENDING,29,752.9616088867188,-223.37081909179688,5.924709320068359,0.005827459041029215,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,62,ScenarioState.PENDING,29,752.9542236328125,-223.13009643554688,5.895986557006836,-0.004041802138090134,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,63,ScenarioState.PENDING,29,752.947021484375,-222.8896026611328,5.894618511199951,0.000878765364177525,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,64,ScenarioState.PENDING,29,752.9398803710938,-222.6492156982422,5.892419815063477,-0.005678464192897081,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,65,ScenarioState.PENDING,29,752.9327392578125,-222.40440368652344,6.3253889083862305,0.0003097331209573895,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,66,ScenarioState.PENDING,29,752.9244384765625,-222.13699340820312,6.915544033050537,0.0017233961261808872,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,67,ScenarioState.PENDING,29,752.9155883789062,-221.8495330810547,7.369487762451172,-0.0016106078401207924,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,68,ScenarioState.PENDING,29,752.9063720703125,-221.5477752685547,7.669112682342529,1.5179684851318598e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,69,ScenarioState.PENDING,29,752.8967895507812,-221.23643493652344,7.901229381561279,0.0007252672803588212,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,70,ScenarioState.PENDING,29,752.8868408203125,-220.91650390625,8.106386184692383,-0.00022648794401902705,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,71,ScenarioState.PENDING,29,752.8767700195312,-220.58876037597656,8.293917655944824,-0.0004215107182972133,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,72,ScenarioState.PENDING,29,752.866455078125,-220.2538299560547,8.469083786010742,0.00033517240080982447,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,73,ScenarioState.PENDING,29,752.8558959960938,-219.91207885742188,8.635519027709961,6.492645479738712e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,74,ScenarioState.PENDING,29,752.84521484375,-219.5637969970703,8.79566764831543,-0.00024184466747101396,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,75,ScenarioState.PENDING,29,752.8342895507812,-219.20921325683594,8.951205253601074,5.031474938732572e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,76,ScenarioState.PENDING,29,752.8231201171875,-218.8484344482422,9.10328483581543,9.834960656007752e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,77,ScenarioState.PENDING,29,752.8118286132812,-218.48162841796875,9.252703666687012,-0.00014589530474040657,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,78,ScenarioState.PENDING,29,752.8003540039062,-218.1088409423828,9.400019645690918,5.445086571853608e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,79,ScenarioState.PENDING,29,752.7887573242188,-217.73019409179688,9.545632362365723,4.548079232336022e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,80,ScenarioState.PENDING,29,752.77685546875,-217.34571838378906,9.689815521240234,7.687164179515094e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,81,ScenarioState.PENDING,29,752.764892578125,-216.9554901123047,9.832768440246582,-0.00030314509058371186,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,82,ScenarioState.PENDING,29,752.7527465820312,-216.5595245361328,9.974637031555176,0.0002565032336860895,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,83,ScenarioState.PENDING,29,752.7402954101562,-216.1578826904297,10.115524291992188,9.032457455759868e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,84,ScenarioState.PENDING,29,752.727783203125,-215.75059509277344,10.255516052246094,-0.0003184285305906087,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,85,ScenarioState.PENDING,29,752.715087890625,-215.33770751953125,10.394674301147461,0.00018593028653413057,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,86,ScenarioState.PENDING,29,752.7021484375,-214.9192657470703,10.533059120178223,0.00011350770364515483,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,87,ScenarioState.PENDING,29,752.6890258789062,-214.49525451660156,10.670727729797363,-0.0003383004805073142,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,88,ScenarioState.PENDING,29,752.6758422851562,-214.0657196044922,10.807745933532715,7.260275742737576e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,89,ScenarioState.PENDING,29,752.6624145507812,-213.63067626953125,10.943964958190918,0.0002890135219786316,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,90,ScenarioState.PENDING,29,752.6488647460938,-213.1902313232422,11.078824043273926,-0.0003260028606746346,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,91,ScenarioState.PENDING,29,752.6351318359375,-212.74436950683594,11.212145805358887,7.471405842807144e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,92,ScenarioState.PENDING,29,752.6211547851562,-212.293212890625,11.34406566619873,0.00013641014811582863,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,93,ScenarioState.PENDING,29,752.6071166992188,-211.8367919921875,11.474761009216309,-0.000278943101875484,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,94,ScenarioState.PENDING,29,752.5928955078125,-211.37515258789062,11.60436725616455,0.00018065431504510343,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,95,ScenarioState.PENDING,29,752.5784912109375,-210.90834045410156,11.732988357543945,5.200031591812149e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,96,ScenarioState.PENDING,29,752.5639038085938,-210.43638610839844,11.860692977905273,-0.00011960753909079358,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,97,ScenarioState.PENDING,29,752.5491943359375,-209.9593048095703,11.987532615661621,-6.0298356402199715e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,98,ScenarioState.PENDING,29,752.5343017578125,-209.47715759277344,12.113548278808594,0.00012118862650822848,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,99,ScenarioState.PENDING,29,752.519287109375,-208.989990234375,12.238767623901367,-0.00019787890778388828,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,100,ScenarioState.PENDING,29,752.5042724609375,-208.5003204345703,12.244256019592285,0.00011439610534580424,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,101,ScenarioState.PENDING,29,752.4892578125,-208.0109100341797,12.248391151428223,0.00017920030222740024,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,102,ScenarioState.PENDING,29,752.4743041992188,-207.521728515625,12.247231483459473,-5.956923996564001e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,103,ScenarioState.PENDING,29,752.4588623046875,-207.0233917236328,12.578363418579102,3.868541898555122e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,104,ScenarioState.PENDING,29,752.4432373046875,-206.51409912109375,12.826361656188965,-0.00025345972971990705,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,105,ScenarioState.PENDING,29,752.4273071289062,-205.99603271484375,13.030075073242188,0.00022696424275636673,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,106,ScenarioState.PENDING,29,752.4110717773438,-205.47064208984375,13.202594757080078,8.245350181823596e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,107,ScenarioState.PENDING,29,752.394775390625,-204.93893432617188,13.35339069366455,-0.00027959607541561127,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,108,ScenarioState.PENDING,29,752.378173828125,-204.40164184570312,13.489099502563477,0.00018874628585763276,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,109,ScenarioState.PENDING,29,752.3614501953125,-203.8591766357422,13.614315032958984,-3.2196017855312675e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,110,ScenarioState.PENDING,29,752.3446044921875,-203.3118896484375,13.732218742370605,-5.345794852473773e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,111,ScenarioState.PENDING,29,752.32763671875,-202.7600555419922,13.844995498657227,2.2242695195018314e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,112,ScenarioState.PENDING,29,752.3104248046875,-202.2038116455078,13.95415210723877,0.00010861456394195557,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,113,ScenarioState.PENDING,29,752.2932739257812,-201.6432342529297,14.060726165771484,-0.00022340558643918484,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,114,ScenarioState.PENDING,29,752.2757568359375,-201.07847595214844,14.165428161621094,0.0002445228165015578,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,115,ScenarioState.PENDING,29,752.2582397460938,-200.50955200195312,14.26874828338623,-0.00025315783568657935,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,116,ScenarioState.PENDING,29,752.2406005859375,-199.93653869628906,14.37102222442627,0.00011981790157733485,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,117,ScenarioState.PENDING,29,752.2227783203125,-199.35948181152344,14.472485542297363,5.86441601626575e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,118,ScenarioState.PENDING,29,752.2049560546875,-198.77835083007812,14.573296546936035,-0.00014764416846446693,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,119,ScenarioState.PENDING,29,752.1868286132812,-198.19322204589844,14.673563003540039,0.00022094097221270204,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,120,ScenarioState.PENDING,29,752.1687622070312,-197.60406494140625,14.773364067077637,-0.0003030772495549172,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,121,ScenarioState.PENDING,29,752.1504516601562,-197.0109100341797,14.872748374938965,0.00027242983924224973,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,122,ScenarioState.PENDING,29,752.1320190429688,-196.41380310058594,14.971755981445312,-9.48799352045171e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,123,ScenarioState.PENDING,29,752.1135864257812,-195.812744140625,15.070409774780273,-0.00016891697305254638,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,124,ScenarioState.PENDING,29,752.0949096679688,-195.207763671875,15.168731689453125,0.00034115990274585783,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,125,ScenarioState.PENDING,29,752.076171875,-194.59886169433594,15.266729354858398,-0.00020420076907612383,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,126,ScenarioState.PENDING,29,752.0573120117188,-193.98605346679688,15.364413261413574,-0.00010010568075813353,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,127,ScenarioState.PENDING,29,752.0382690429688,-193.3693389892578,15.46178913116455,0.0002153398236259818,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,128,ScenarioState.PENDING,29,752.0192260742188,-192.7487335205078,15.558860778808594,-0.0001260683493455872,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,129,ScenarioState.PENDING,29,751.9998779296875,-192.12423706054688,15.655634880065918,8.010683814063668e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,130,ScenarioState.PENDING,29,751.9805297851562,-191.4958953857422,15.752110481262207,-0.00020660269365180284,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,131,ScenarioState.PENDING,29,751.9610595703125,-190.86370849609375,15.848291397094727,0.00017913027841132134,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,132,ScenarioState.PENDING,29,751.94140625,-190.22767639160156,15.94417667388916,1.975230588868726e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,133,ScenarioState.PENDING,29,751.9216918945312,-189.58782958984375,16.03977394104004,-0.00020503617997746915,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,134,ScenarioState.PENDING,29,751.90185546875,-188.94415283203125,16.13507843017578,0.00014355152961798012,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,135,ScenarioState.PENDING,29,751.8818359375,-188.2966766357422,16.230093002319336,3.4565400710562244e-05,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,136,ScenarioState.PENDING,29,751.8618774414062,-187.6454315185547,16.32481575012207,-0.00021376210497692227,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,137,ScenarioState.PENDING,29,751.8416137695312,-186.99037170410156,16.41925048828125,0.00033682025969028473,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
0,3,138,ScenarioState.PENDING,29,751.8212890625,-186.33155822753906,16.51340103149414,-0.0002830605080816895,0.75,0.0,GazeDirection.CENTER,28,354.7649841308594,-8.369999885559082,34.671051025390625
