scenario_id,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_steer,c_throttle,c_brake,perceived_c_x,perceived_c_y,perceived_c_speed,gaze_direction,preceding_id,a_x,a_y,a_speed
0,30,ScenarioState.PENDING,250,753.0333251953125,-225.6748809814453,2.7702133655548096,-0.002079795114696026,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,31,ScenarioState.PENDING,250,753.0296630859375,-225.56007385253906,2.940706729888916,-0.0014173502568155527,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,32,ScenarioState.PENDING,250,753.0259399414062,-225.4384307861328,3.1119000911712646,-0.0012280596420168877,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,33,ScenarioState.PENDING,250,753.0217895507812,-225.3098602294922,3.2838494777679443,-0.0010432126000523567,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,34,ScenarioState.PENDING,250,753.017578125,-225.17433166503906,3.458649158477783,-0.001375880790874362,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,35,ScenarioState.PENDING,250,753.0131225585938,-225.03175354003906,3.633382558822632,-0.0007029919070191681,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,36,ScenarioState.PENDING,250,753.0084228515625,-224.88221740722656,3.8046693801879883,-0.0010672406060621142,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,37,ScenarioState.PENDING,250,753.0036010742188,-224.7259521484375,3.9707462787628174,-0.001087363576516509,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,38,ScenarioState.PENDING,250,752.9984741210938,-224.5631561279297,4.132094383239746,-0.0006158628384582698,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,39,ScenarioState.PENDING,250,752.9931640625,-224.39401245117188,4.28991174697876,-0.0009099846938624978,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,40,ScenarioState.PENDING,250,752.9876098632812,-224.21864318847656,4.445154190063477,-0.0007085929391905665,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,41,ScenarioState.PENDING,250,752.9819946289062,-224.03712463378906,4.59844446182251,-0.0007435680599883199,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,42,ScenarioState.PENDING,250,752.9761352539062,-223.84950256347656,4.750184535980225,-0.00047346914652734995,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,43,ScenarioState.PENDING,250,752.97021484375,-223.65586853027344,4.900636672973633,-0.000665892381221056,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,44,ScenarioState.PENDING,250,752.9639892578125,-223.45626831054688,5.050100803375244,-0.0003485383349470794,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,45,ScenarioState.PENDING,250,752.9575805664062,-223.25071716308594,5.198342800140381,-0.0004823968338314444,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,46,ScenarioState.PENDING,250,752.9509887695312,-223.04000854492188,5.28122615814209,-0.0005934935179539025,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,47,ScenarioState.PENDING,250,752.9444580078125,-222.82989501953125,5.256530284881592,-0.0004389933601487428,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,48,ScenarioState.PENDING,250,752.9378662109375,-222.61972045898438,5.27095365524292,-0.0002547851763665676,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,49,ScenarioState.PENDING,250,752.9313354492188,-222.40830993652344,5.31212043762207,-0.0005512672360055149,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,50,ScenarioState.PENDING,250,752.9247436523438,-222.19451904296875,5.376267433166504,-0.00029374807490967214,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,51,ScenarioState.PENDING,250,752.9180297851562,-221.97756958007812,5.459375381469727,-0.0003004778700415045,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,52,ScenarioState.PENDING,250,752.9111328125,-221.75677490234375,5.5585479736328125,-0.00045371009036898613,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,53,ScenarioState.PENDING,250,752.904296875,-221.53126525878906,5.696456432342529,-0.0006854825187474489,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,54,ScenarioState.PENDING,250,752.8970947265625,-221.29794311523438,5.947558879852295,-0.002952831331640482,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,55,ScenarioState.PENDING,250,752.8892822265625,-221.05874633789062,6.0285773277282715,0.012094676494598389,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,56,ScenarioState.PENDING,250,752.8815307617188,-220.81539916992188,6.13163423538208,-0.0035133000928908587,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,57,ScenarioState.PENDING,250,752.8741455078125,-220.56753540039062,6.245975971221924,-0.003905521472916007,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,58,ScenarioState.PENDING,250,752.8663940429688,-220.3148651123047,6.36815071105957,0.0027888158801943064,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,59,ScenarioState.PENDING,250,752.8582763671875,-220.05715942382812,6.496023178100586,0.0003683217510115355,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,60,ScenarioState.PENDING,250,752.8501586914062,-219.79425048828125,6.628130912780762,-0.0012979140738025308,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,61,ScenarioState.PENDING,250,752.8419189453125,-219.52601623535156,6.7634735107421875,0.00012197733303764835,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,62,ScenarioState.PENDING,250,752.83349609375,-219.2522735595703,6.9012322425842285,0.00039943677256815135,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,63,ScenarioState.PENDING,250,752.8248901367188,-218.9730224609375,7.041489601135254,-7.426670345012099e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,64,ScenarioState.PENDING,250,752.816162109375,-218.68814086914062,7.185904026031494,-0.00016775596304796636,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,65,ScenarioState.PENDING,250,752.8070678710938,-218.39747619628906,7.33212423324585,0.00021600590844172984,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,66,ScenarioState.PENDING,250,752.7980346679688,-218.10104370117188,7.474117755889893,-0.00019827659707516432,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,67,ScenarioState.PENDING,250,752.7887573242188,-217.79898071289062,7.613076210021973,-0.000154478257172741,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,68,ScenarioState.PENDING,250,752.7793579101562,-217.49142456054688,7.750432014465332,-4.949218055116944e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,69,ScenarioState.PENDING,250,752.7696533203125,-217.17837524414062,7.886074066162109,0.00013185945863369852,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,70,ScenarioState.PENDING,250,752.760009765625,-216.8599395751953,8.021238327026367,-0.00041382640483789146,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,71,ScenarioState.PENDING,250,752.75,-216.5360870361328,8.156464576721191,0.0002790192957036197,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,72,ScenarioState.PENDING,250,752.7399291992188,-216.2068328857422,8.291818618774414,2.718557880143635e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,73,ScenarioState.PENDING,250,752.7296142578125,-215.8721466064453,8.427213668823242,-0.00018872499640565366,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,74,ScenarioState.PENDING,250,752.7191772460938,-215.53204345703125,8.562521934509277,-8.337110193679109e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,75,ScenarioState.PENDING,250,752.7085571289062,-215.18653869628906,8.6976318359375,0.00024249641865026206,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,76,ScenarioState.PENDING,250,752.6978149414062,-214.83563232421875,8.8324556350708,-0.00017389997083228081,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,77,ScenarioState.PENDING,250,752.6868286132812,-214.47935485839844,8.966920852661133,-1.6624688214506023e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,78,ScenarioState.PENDING,250,752.6756591796875,-214.11769104003906,9.10097885131836,7.353855471592396e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,79,ScenarioState.PENDING,250,752.6644287109375,-213.75067138671875,9.234597206115723,-0.00017640527221374214,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,80,ScenarioState.PENDING,250,752.6529541015625,-213.3783416748047,9.367744445800781,0.00012358030653558671,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,81,ScenarioState.PENDING,250,752.6414184570312,-213.00067138671875,9.500404357910156,0.00014606541662942618,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,82,ScenarioState.PENDING,250,752.6295776367188,-212.61770629882812,9.632564544677734,-0.00012413211516104639,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,83,ScenarioState.PENDING,250,752.6177368164062,-212.22950744628906,9.76422119140625,-0.00023032900935504586,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,84,ScenarioState.PENDING,250,752.6055908203125,-211.83602905273438,9.895369529724121,0.0004394920542836189,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,85,ScenarioState.PENDING,250,752.5934448242188,-211.4373321533203,10.026015281677246,-0.0002917679084930569,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,86,ScenarioState.PENDING,250,752.5809936523438,-211.03343200683594,10.156167030334473,0.00010432563431095332,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,87,ScenarioState.PENDING,250,752.5684814453125,-210.6243133544922,10.285835266113281,0.00012038622662657872,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,88,ScenarioState.PENDING,250,752.5556640625,-210.21002197265625,10.41504192352295,-7.893247675383464e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,89,ScenarioState.PENDING,250,752.5428466796875,-209.79058837890625,10.543816566467285,-0.00024595586000941694,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,90,ScenarioState.PENDING,250,752.5297241210938,-209.365966796875,10.672197341918945,0.00041863846126943827,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,91,ScenarioState.PENDING,250,752.5166015625,-208.936279296875,10.800244331359863,-0.00028764584567397833,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,92,ScenarioState.PENDING,250,752.503173828125,-208.50143432617188,10.928049087524414,9.9856813903898e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,93,ScenarioState.PENDING,250,752.4896850585938,-208.0615234375,11.055752754211426,0.00017442376702092588,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,94,ScenarioState.PENDING,250,752.4758911132812,-207.616455078125,11.183598518371582,-0.00016271327331196517,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,95,ScenarioState.PENDING,250,752.462158203125,-207.166259765625,11.312065124511719,-0.00024001442943699658,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,96,ScenarioState.PENDING,250,752.4481201171875,-206.71090698242188,11.441553115844727,0.0005245846114121377,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,97,ScenarioState.PENDING,250,752.4340209960938,-206.2504119873047,11.569628715515137,-0.00030376730137504637,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,98,ScenarioState.PENDING,250,752.419677734375,-205.78482055664062,11.695425033569336,-1.6991862139548175e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,99,ScenarioState.PENDING,250,752.4052124023438,-205.3142547607422,11.81896686553955,0.00022596659255214036,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,100,ScenarioState.PENDING,250,752.3905029296875,-204.8387908935547,11.940507888793945,-0.00016455519653391093,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,101,ScenarioState.PENDING,250,752.3758544921875,-204.35848999023438,12.06031608581543,-0.00019862636690959334,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,102,ScenarioState.PENDING,250,752.36083984375,-203.8734588623047,12.17861270904541,0.0006624968373216689,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,103,ScenarioState.PENDING,250,752.3458251953125,-203.3837127685547,12.295540809631348,-0.0005810310831293464,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,104,ScenarioState.PENDING,250,752.3306274414062,-202.88926696777344,12.411149978637695,6.842736911494285e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,105,ScenarioState.PENDING,250,752.3153076171875,-202.39027404785156,12.525470733642578,0.0003053961554542184,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,106,ScenarioState.PENDING,250,752.2997436523438,-201.88668823242188,12.63855266571045,-0.0001776671560946852,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,107,ScenarioState.PENDING,250,752.2841186523438,-201.37864685058594,12.750466346740723,-0.00023659369617234915,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,108,ScenarioState.PENDING,250,752.2683715820312,-200.86614990234375,12.861308097839355,0.00044785032514482737,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,109,ScenarioState.PENDING,250,752.2525024414062,-200.34921264648438,12.971177101135254,-0.00014796540199313313,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,110,ScenarioState.PENDING,250,752.236572265625,-199.82791137695312,13.08016586303711,-0.00014161772560328245,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,111,ScenarioState.PENDING,250,752.2202758789062,-199.30227661132812,13.188352584838867,0.0003218166821170598,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,112,ScenarioState.PENDING,250,752.2040405273438,-198.7723388671875,13.295801162719727,-0.0003977750020567328,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,113,ScenarioState.PENDING,250,752.1875610351562,-198.23809814453125,13.40256404876709,0.00023874601174611598,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,114,ScenarioState.PENDING,250,752.1710205078125,-197.6996307373047,13.50868034362793,0.00010235304944217205,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,115,ScenarioState.PENDING,250,752.1543579101562,-197.15689086914062,13.614177703857422,-0.0001683918380877003,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,116,ScenarioState.PENDING,250,752.1375122070312,-196.60997009277344,13.719080924987793,6.818121619289741e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,117,ScenarioState.PENDING,250,752.12060546875,-196.0588836669922,13.823410987854004,7.197385798463074e-07,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,118,ScenarioState.PENDING,250,752.1033935546875,-195.5036163330078,13.927181243896484,6.424180173780769e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,119,ScenarioState.PENDING,250,752.0862426757812,-194.9442138671875,14.030403137207031,-0.00031090882839635015,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,120,ScenarioState.PENDING,250,752.0689086914062,-194.3806915283203,14.133084297180176,0.00046510520041920245,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,121,ScenarioState.PENDING,250,752.0513916015625,-193.81309509277344,14.23523998260498,-0.00015192735008895397,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,122,ScenarioState.PENDING,250,752.0338745117188,-193.24142456054688,14.336869239807129,-0.00028151532751508057,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,123,ScenarioState.PENDING,250,752.0160522460938,-192.6656951904297,14.437979698181152,0.00048131184303201735,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,124,ScenarioState.PENDING,250,751.998291015625,-192.0859375,14.53857707977295,-0.00035565721918828785,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,125,ScenarioState.PENDING,250,751.9802856445312,-191.50218200683594,14.638664245605469,0.00013324178871698678,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,126,ScenarioState.PENDING,250,751.962158203125,-190.9144287109375,14.73824691772461,8.146175241563469e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,127,ScenarioState.PENDING,250,751.9440307617188,-190.32272338867188,14.837324142456055,-0.00018471181101631373,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,128,ScenarioState.PENDING,250,751.9255981445312,-189.72705078125,14.93590259552002,0.00022306395112536848,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,129,ScenarioState.PENDING,250,751.9071655273438,-189.12744140625,15.033982276916504,-0.00027921589207835495,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,130,ScenarioState.PENDING,250,751.888671875,-188.52394104003906,15.131540298461914,0.000155969726620242,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,131,ScenarioState.PENDING,250,751.8699340820312,-187.91653442382812,15.228438377380371,0.00021866880706511438,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,132,ScenarioState.PENDING,250,751.8511352539062,-187.30531311035156,15.324563980102539,-0.0002854769700206816,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,133,ScenarioState.PENDING,250,751.8321533203125,-186.69024658203125,15.419836044311523,3.035904956050217e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,134,ScenarioState.PENDING,250,751.8131103515625,-186.07139587402344,15.514196395874023,6.764142017345876e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,135,ScenarioState.PENDING,250,751.7939453125,-185.44882202148438,15.607612609863281,6.206332182046026e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
0,136,ScenarioState.PENDING,250,751.7745971679688,-184.822509765625,15.700056076049805,-9.73378264461644e-05,0.75,0.0,,,,GazeDirection.CENTER,248,351.0749816894531,-8.019999504089355,27.430307388305664
